1 313
69 -211 1.3 1.4 1.6 1.42 -0.24 -0.93
70 211 2.8 0.4 3.6 1.17 1.3 -0.13
71 11 1.1 3.7 2.4 -2.6 1.61 2.71
72 211 0 0 0 2.69 0.62 1.34
73 211 0.4 3.2 2.1 0.35 -2.39 -0.78
74 321 1.7 0.9 0.5 0.12 0.61 -1.02
75 321 1.6 3.7 1 -1.16 1.06 -3.75
76 -321 1.1 1.1 1.5 3.9 2.15 -1.16
77 -211 0 0 0.4 -0.07 1.78 2.39
78 -11 2.7 1.4 1.6 0.7 0.97 -0.89
79 -211 0 0.7 2.6 2.69 -0.66 0
80 211 1 0.5 1.7 2.7 -1.25 -1.17
81 -211 3.1 2.4 2 0.55 0.09 -0.19
82 -211 0.8 3.6 1.6 -1.42 1.63 -1.24
83 -211 2.6 2.9 2.1 1.79 0.98 -3.84
84 -211 0.9 1.9 1.5 1.42 -1.25 -3
85 -211 1.8 0 1.9 -2.02 -2.74 -1.65
86 211 4.3 2.4 0.4 -2.07 -1.61 -3.39
87 -211 0.7 1.6 1.3 -2.8 0.49 -3.87
88 211 1.8 2.8 1.9 1.63 -0.5 3.26
89 2212 1.4 1.5 0.2 -1.58 1.76 -1.6
90 211 3.8 2.2 1.7 3.92 0 2.88
91 211 1.6 1 3.1 4.1 0.03 -2.74
92 -211 0.1 0.9 3 -1.69 -0.68 0.24
93 321 2.8 0.1 3 1.96 -1.39 1.21
94 321 3.5 2.2 2.6 -0.16 -0.85 2.76
95 -211 0.5 2.8 0 1 -4.38 0.19
96 211 1.7 1.4 1.3 -1.43 -3.28 1.99
97 211 3.2 0.1 3.7 -0.42 -1 -1.61
98 -211 0.2 0.1 0.1 1.16 1.79 1.11
99 321 2.1 1.3 1.4 0.53 0.65 0.77
100 211 0.1 0.2 0.2 -2.61 -1.18 -4.05
101 2212 1.4 1.2 2 -0.27 -0.21 -0.42
102 321 1 0 0.7 0.86 3.18 0.53
103 -2212 2.3 3 0.3 3.13 -3.6 -0.01
104 -11 1.7 2 2.1 -0.79 0.57 2.59
105 211 0.1 0.1 0 1.34 -1.24 0.14
106 211 0.2 1.4 0.2 -4.24 1.93 -0.44
107 211 3.2 1.5 2.7 0.89 0.31 -0.95
108 -11 0.2 1.9 2.8 -1.39 0.22 -2.41
109 -211 1.9 1.5 1.7 2.57 0 2.54
110 211 0.1 2.1 1.2 0.09 -2.6 -2.02
111 -211 1.5 0.6 1.5 1.82 1.04 -0.02
112 211 3.3 1.8 0.2 0.11 0.71 -2.02
113 11 0 0.1 0 -3.68 -1.38 1.05
114 -211 0.1 0 0 4.77 0.79 0.94
115 211 0 0.6 0 -0.07 3.79 1.98
116 211 1.3 1.1 0.3 -2.02 2.72 2.09
117 -211 1.4 0.1 1 4.23 -2.6 -0.4
118 321 2 0.6 1.4 -2.07 0.36 -2.29
119 -211 0.7 0.7 0.4 -2.6 0.19 -2.51
120 -211 1.5 0.5 1.4 -3.92 0.9 0.03
121 211 0.4 1.2 1.1 0.29 0.38 -1.89
122 -321 1.1 1.3 1.5 0.5 -0.64 4.37
123 2112 2.1 1.4 1.1 -0.31 -1.04 -1.09
124 211 3.3 3.3 1.2 -0.33 -3.81 -0.39
125 211 0.3 0.2 0 -0.1 0.02 0.22
126 -211 2.6 2.5 0.5 1.62 1.7 -2.16
127 -211 1.5 0.7 0.9 -0.48 1.76 1.45
128 211 0.9 1.2 0 -1.39 3.61 1.31
129 321 1.7 1.4 0.3 -2.03 -1.96 -0.29
130 211 1.3 0.3 1.6 0.14 1.26 1.34
131 211 3.6 2.8 0.8 -1.12 -1.02 0.3
132 -211 0.3 0.2 0.2 -1.57 1.63 1.11
133 321 1.5 1.4 1 -2.65 1.84 2.69
134 2212 0.1 0 3.5 3.83 0.73 -0.59
135 211 2.1 1.2 0.7 1.87 -2.02 0.34
136 211 2.3 1.6 0.8 2.72 1.56 -0.29
137 321 2.8 3 0.7 0.07 0.12 0.31
138 -321 1.3 0.6 2.1 -0.13 0.12 0.06
139 -211 1.4 0.1 1.1 -4.12 -0.03 -1.8
140 -211 0.4 0.6 1.1 -0.83 0.49 -3.17
141 211 1.8 2.3 1.6 3.52 -3.5 -0.52
142 -211 2.3 0.6 3.6 1 -2.21 -2.17
143 211 2.6 1.3 2.2 0.85 1.1 3.97
144 211 3.2 2.2 1 -0.11 -0.48 -0.05
145 -211 0 0 0 4.85 -0.64 0.15
146 -211 0 0.6 4 -1.02 0.91 -3.82
147 321 1.9 1.1 3.3 1.13 0.05 -1.7
148 211 0.1 0.1 0.1 -2 -3.15 1.26
149 211 2.7 0.2 0.4 -0.47 3.96 1.95
150 -211 0.1 0.7 0.6 1.33 3.09 0.19
151 -321 2.9 3.8 0.7 4.26 1.71 0.08
152 -321 0.6 0.4 0.1 -1.9 3.61 0.97
153 -211 0 0 0 -2.49 2.18 -1.03
154 -211 0.2 2.5 2.1 -0.71 -0.81 -1.58
155 211 0.3 0.4 0.5 -0.09 0 0.23
156 -211 2.3 1.5 3 1.03 -2.87 2.37
157 -211 1.8 2 2.3 0.67 0.12 1.55
158 -211 0.3 1.9 2.3 -0.49 2.22 2.13
159 2112 1.2 1.2 0.4 -2.22 0.99 -2.07
160 211 0.9 1.7 0 -2.5 2.31 -1.68
161 -211 3.8 1.2 1.8 1.02 1.13 -0.94
162 -211 1.5 0.4 2.9 -0.28 -1.85 -0.66
163 -11 2.6 0.8 2.2 -4.2 -0.94 -1.29
164 11 0.8 0.7 0.8 0.68 -0.55 -4.19
165 -211 0 0.6 0.3 -2.24 -0.77 -2.26
166 211 0.4 1.6 2.4 2.14 2.11 -1.14
167 211 0.8 0.6 0.4 -1.48 3.37 -0.58
168 321 3.1 2 0.7 -0.17 4.71 -1.02
169 211 0.8 1.1 4 2.55 3.5 -2.16
170 211 0 0 0 -0.99 0.37 -3.01
171 11 0.4 0 0.7 2.54 -1.43 -2.08
172 -211 0.1 0.3 0.2 -1.09 -0.23 -1.89
173 -211 0.9 0.5 1.6 3.52 0.03 1.26
174 -211 2 0 0.7 -1.89 -0.01 0.03
175 211 0 0.1 0.4 1.02 1.28 -3.14
176 321 3 1.1 2.3 -1.22 0.43 4.72
177 -211 2.3 2.7 3.2 0.45 0.92 -0.71
178 -321 2.5 2.3 2.6 -3.03 -0.87 0.95
179 -211 0.1 2 3 0.05 -0.44 0.36
180 -211 2.5 1.7 2 1.15 -0.12 0.28
181 -321 0.8 0.7 1.6 -0.43 0.83 -1.41
182 2112 0 4 2.3 0.14 2.29 -2.3
183 -211 2.3 1.6 2.1 0.13 -3.37 -3.61
184 -211 0.2 0.1 0.7 -4.64 0.26 -0.94
185 -211 0.7 2.4 1.4 -1.11 1.11 2.48
186 -2212 1.2 1.3 0.7 3.85 -0.06 -1.02
187 211 0 0 0 0.53 -0.09 -0.07
188 -211 1.6 1.4 0.9 1.03 0.43 -0.53
189 -211 0.8 0.7 1.8 -3.65 0.44 -2.5
190 -11 0.7 3.2 3.3 -1.52 -1.37 -3.02
191 211 2.3 1.4 1.5 2.92 2.37 0.48
192 -211 0.7 2.1 2.7 3.67 2.89 0.05
193 211 0.3 0.3 0.4 -3.43 -1.42 0.28
194 -211 2.1 3.4 1.2 0.2 -1.67 -2.53
195 -11 0.9 0.8 1.1 2.88 -1.21 -0.37
196 -211 3.3 2.6 0.9 2.17 -0.14 2.47
197 211 0.1 1.9 1.2 -2.48 -2.43 -2.77
198 211 0.7 1.4 0.2 -2.64 1.6 -2.57
199 211 0.6 0.3 0.8 1.03 -1.8 0.19
200 321 1.1 0.8 0.4 -1.1 0.9 2.66
201 211 1.9 0.4 0 -1.22 -2.73 -2.33
202 211 1.7 3.1 3 -4 -0.68 -0.73
203 -211 0.3 0.4 1.6 -0.33 -0.41 -0.26
204 11 4.2 0.3 1.5 -3.56 -1.59 1.23
205 211 0 2 0.4 0.53 1.29 4.4
206 211 0.9 1.2 1.2 1.24 -0.94 3.21
207 211 0.3 0.7 3.6 -0.06 -0.18 0.04
208 211 1.7 0.3 0.2 -0.16 0.15 0.19
209 211 1.2 1.2 0.5 -2.96 -2.48 0.67
210 -321 4.5 0.3 0.2 -3.48 2.26 -0.26
211 -211 0.1 1.3 1.9 -0.34 -0.51 -2.97
212 211 0.1 0.3 0 -1.01 0.77 0.67
213 211 0.6 0.4 0.5 2.01 -1.8 1.1
214 211 1.4 1.7 2.8 4.25 1.45 2.19
215 -211 2.5 0.7 1 1.64 -1.44 -1.74
216 -211 0.4 3.1 2.6 -0.64 2.58 0.65
217 211 0.3 1.2 0.3 -3.45 2.33 0.53
218 211 1.5 1.5 2.9 -2.26 1.31 -1.88
219 321 2.6 0.6 2.5 -2.13 -1.31 -1.79
220 -211 4.6 1.1 1.2 -2.63 -1.54 0.94
221 -211 1.3 3.2 0.1 -1.25 2.21 -0.1
222 211 0.7 0.9 0.5 0.72 0.25 1.29
223 211 1.4 2 1.3 -0.27 -0.31 0.9
224 211 4.5 0.6 0 -0.09 -0.55 -2.12
225 321 1.6 1.2 4.3 -2.11 -3.27 1.27
226 211 1.4 1.4 1.1 -0.35 -0.78 -0.5
227 321 1.2 0.7 1.4 -0.52 0.79 1.87
228 211 1.4 2.8 0.8 0.12 0.99 1.55
229 321 0.2 0.3 0.3 -0.08 -1.18 -1.68
230 -211 2.9 2.8 2.5 2.07 -0.38 0
231 -211 0.5 0.9 1.6 1.37 2.05 -0.96
232 -211 0.1 0.2 0.3 -0.77 -2.32 -0.17
233 -211 2.3 3 2.7 0.1 -2.47 1.1
234 -211 0.5 1.2 0.1 1 3.29 -1.48
235 -211 1.1 2.7 3 -0.44 -0.65 0.31
236 -211 2.9 0.5 1.2 -0.03 0.76 3.72
237 2112 0.5 0.1 0.5 -2.18 0.13 1.18
238 -211 2.8 2.6 0.1 0.77 1.08 -0.43
239 211 0.8 0.4 1.7 0.27 2.55 -2.39
240 211 1.7 3.3 2 -0.21 -0.3 0.47
241 2212 4.3 0.3 0.5 2.72 3.53 2.24
242 321 2.4 1.3 0 4.35 -0.94 2.01
243 2212 2.9 0.8 1.5 -1.11 -2.84 -0.76
244 -211 2 0.4 1.7 -4.06 0.3 1.07
245 -211 1.7 2.9 0.6 1.13 2.38 1.07
246 211 0.3 0.5 0.4 0.55 -0.21 1.92
247 -211 1.5 0.6 0.3 2.15 -0.77 1.12
248 211 1.2 1.1 0.3 4.51 0.56 0.43
249 211 2.4 2.6 0.5 2.79 0.39 -4.09
250 211 2.2 1.2 0.4 -1.8 2.71 1.12
251 321 0 0.9 1.5 -0.93 4.01 0.46
252 2212 1.1 1.9 0.7 3 -1.5 1.9
253 2212 0.9 0.9 1 -0.77 -0.88 -3.46
254 211 1.5 2.7 0.1 0.31 1.49 -0.27
255 211 1.1 2.4 0.6 1.68 2.92 -1.95
256 211 1 0.1 0.4 3.72 -0.73 -3.14
257 -11 0.2 1.9 1.8 -0.55 4.56 1.49
258 2212 0.5 1.1 1.2 -1.64 0.68 0.67
259 11 0 0.5 1.1 -1.95 0.82 -1.5
260 211 2.3 1.2 3.3 0.78 4.55 1.7
261 -11 2.1 2 0.1 3.33 -0.73 -0.4
262 -11 0.1 0.1 0 -0.32 -1.87 1.96
263 2112 1.2 1.3 0.4 2.73 -0.51 -0.81
264 -211 2.2 0.7 4.4 -0.2 -0.24 3.33
265 211 1.7 2.7 1.6 2.12 1.49 0.85
266 -211 1 2 1.1 -1.58 -1.22 0.96
267 211 0 0 0 -0.21 2.99 -0.54
268 211 1.8 0.3 1.7 -0.31 1.52 3.29
269 2112 2.4 1.7 0 -0.13 0.63 0.02
270 -211 1.2 0.1 0.5 -0.06 0.39 0.02
271 -211 1.8 1.6 1.6 0.86 0.06 1.62
272 211 0.1 1.7 0.6 -4.05 -0.8 -0.73
273 11 0.3 0.2 0.7 2.88 1.27 0.96
274 -211 0.3 0 0.1 0.62 -1.67 -1.99
275 211 0.8 2.6 4.1 1.34 4.72 -0.34
276 211 0.4 0.4 2.9 3.67 -1.48 0.02
277 -211 1.6 2.1 0.9 0.65 1.92 -2.4
278 211 1.9 3.2 2.6 0 1.66 2.79
279 211 2.9 2.5 1.6 2.49 0.98 2.99
280 -211 2.2 0.1 0.5 1.48 -1.69 2.99
281 211 1 0.6 1.3 -2.27 1.75 2.95
282 -321 3.1 2.8 2.3 -0.27 -0.45 0.15
283 211 2.2 1.7 2.3 -0.86 -2.69 -0.16
284 211 0.4 3.8 2.6 3.07 -0.55 1.69
285 -211 2.9 0.7 3.1 1.04 -0.09 2.59
286 211 0.4 0 0.4 2.62 3.56 -1.73
287 -211 0.5 0.9 1.4 0.22 -0.51 -0.56
288 211 0.7 0.7 0.9 2.19 4.44 -0.69
289 -2212 0 2.4 2.5 1.94 0.63 -1.75
290 -211 0.4 0.3 0 0.81 -0.25 0
291 211 2.5 0.3 2.4 0.6 -0.92 4.74
292 -11 0.1 0.7 0.2 -0.73 0.39 2.4
293 -321 3.4 0.9 3.3 -0.03 -0.19 -0.03
294 -211 1.8 0.8 3.2 0.4 -0.87 -0.94
295 -321 1.2 0.4 4.6 0.15 -0.13 -0.56
296 -321 0.3 0.4 0.1 0.9 -0.44 2.45
297 211 0.9 1.5 0.6 -0.57 -0.97 2.52
298 -211 2.2 2.4 0.4 -1.55 -1.08 4.54
299 -211 1.5 0.4 3.3 -0.25 -0.21 0.35
300 211 1.8 0.3 1.6 -0.81 -0.04 -0.24
301 -321 1.7 1.5 1 1.02 -1.85 2.52
302 -211 0.4 0.1 0.8 -1.54 -1.25 1.51
303 211 4 0.2 1.8 2.41 -2.52 2.05
304 -211 0.4 0.9 0.9 0 -0.03 -0.03
305 -321 1.5 2.5 0 -1.54 -2.09 2.34
306 211 0.2 0.3 0.3 0.13 -0.02 0.32
307 -11 1.4 0.2 2.5 -1.14 0.13 -4.09
308 321 2.1 2.6 2.4 2.52 0.52 -0.3
309 -211 1.9 1.8 0.9 0.34 -0.69 -2.64
310 211 1.3 1.2 0.3 -0.36 -1.33 0.21
311 -211 1.2 0.3 1.3 2.6 3.35 -0.65
312 211 0.3 0.2 1.1 0.87 0.03 0.57
2 241
0 211 1 0.7 0.8 -0.74 -1.94 1.95
1 -211 1.1 1.2 1.9 0.39 -1.25 -1.72
2 2212 0.3 1.5 0.8 0.68 0.72 0.06
3 321 0.2 1.4 1.3 0.52 -0.81 -0.4
4 -211 0.8 0.7 2.3 3.63 1.69 0.59
5 211 2.5 2.7 1.3 0.71 -1.79 -0.82
6 211 0.6 0.6 0 -0.37 -0.8 -1.2
7 -211 1.3 0.8 0.4 0.89 -2.78 -1.63
8 -211 0.4 0.4 0.4 1.08 -4.23 1.58
9 211 1.5 1.3 0 0.26 0.39 -0.16
10 211 0.5 0.4 0.6 2.88 2.31 -1.66
11 2212 1.2 1.3 0.4 -1.66 -0.54 1.21
12 211 0.2 1.4 0.3 1.88 -4.01 -2.13
13 -211 0.2 4.4 2.3 2.97 -2.95 -1.67
14 -321 0.6 1.3 3.8 -4.03 1.95 -0.14
15 2112 2.2 4.2 0.9 -0.24 0.52 -0.39
16 321 1.6 1.3 3.1 0.37 -1.3 -2.09
17 321 0.6 0.1 0.6 -3.06 2.54 1.31
18 211 1 0.6 0.1 0.22 3.34 -3.49
19 211 2.6 0.2 1.1 -0.41 1.03 3.95
20 11 0.5 0.7 0.8 -1.61 -1.33 0.14
21 211 1.3 1.4 1.2 2.82 0.35 -1.09
22 11 1.5 1 1 0.62 0.67 -2.57
23 -11 0.2 0.2 0 4.28 -1.66 -1.18
24 211 3.3 1.2 1 3.51 0.95 -3.4
25 211 1.9 1 2.8 -2.39 -0.75 2.52
26 -321 2.1 3.3 2.3 -1.93 3.23 -0.49
27 211 0.9 0.7 0 0.17 1.77 1.21
28 211 1.6 1 1.6 1.16 2.15 1.25
29 2212 0.3 0.4 0.3 0.9 -0.27 -1.09
30 211 3.4 0.6 0.7 1.89 -2.9 -0.34
31 211 2.3 1.1 0.5 -0.22 0.25 -0.49
32 2212 0.8 0.9 0.9 2.62 1.38 -0.71
33 -211 2.9 1.2 3.3 -2.01 0.31 -2.75
34 2112 1 0.4 0.7 -1.75 -2.89 -0.6
35 -211 0.6 2.1 4.2 3.66 -0.11 -0.07
36 321 1.5 0.6 2.1 -0.38 -0.85 0.13
37 2212 0.7 1.5 0.4 -1.5 -3.6 1.76
38 -211 2 1.3 0.9 -0.83 -2.61 1.63
39 -211 1.8 1.8 1.5 -0.71 -1.72 0.84
40 211 0.6 1.3 1.3 -0.82 1.36 -1.44
41 2112 0.6 2 0.2 -0.72 -3.71 -1.44
42 211 0.2 1.5 2 -0.95 1.73 -0.96
43 -211 1.2 1.1 2.3 0.88 -3.66 -0.59
44 211 0.1 0.1 0 -3.8 -1.53 2.74
45 -321 2.4 0.2 3.9 -0.93 -0.45 1.21
46 211 0.8 2.9 3.4 -4.2 1.6 0.83
47 211 0.4 0.5 0.4 -2.51 2.07 0.46
48 321 2.3 0.1 3.1 -0.44 0.03 -0.02
49 211 0.5 0.7 0.6 0.12 0.46 -0.13
50 211 1.7 2 3.7 0.94 -0.41 -0.39
51 2212 0.8 1.4 3.7 -1.58 3.69 -0.16
52 -211 2.4 2.9 0.7 1.49 2.68 -0.31
53 321 3.1 2.1 2.9 0.27 -3.16 -0.83
54 211 1.1 4.8 0 2.43 -2.59 -2.75
55 211 2.1 2.5 0.5 -0.24 1.77 2.78
56 11 1 0.1 1.1 0.88 -0.89 -0.74
57 -211 2 0.2 1.9 1.89 -1.8 -1.58
58 -211 0.1 0.7 1.7 2.74 0.53 -2.15
59 -211 0.4 3.2 2.1 -1.76 1.71 0.07
60 -11 1.1 0.4 1.5 -3.86 1 2.92
61 -211 0 0.1 0.1 -3.48 -0.52 -0.53
62 321 3 2.2 1.3 0.09 0.31 1.91
63 321 0.5 1.1 1.5 2.11 -3.21 0
64 211 2.4 3.5 2.1 1.33 1.07 -0.45
65 211 1.7 3.4 3.1 2.06 0.59 -0.09
66 -321 1 0.6 0.4 -2.79 2.57 -2.83
67 -211 1.4 1.2 3.2 3.53 1.37 -2.45
68 211 0.4 0.1 1 -2.93 3.33 0.99
69 -211 1.6 1.8 1.4 1.42 -0.24 -0.93
70 211 0.3 0.5 0.7 1.17 1.3 -0.13
71 11 3.1 0 3.6 -2.6 1.61 2.71
72 2112 0.8 0.7 0 2.69 0.62 1.34
73 211 0.6 0.5 0.1 0.19 -1.31 -0.43
74 321 1.2 0 1.1 0.16 0.79 -1.31
75 2212 0.6 1.6 2 -1.16 1.06 -3.75
76 -211 0.5 3.2 3.5 3.9 2.15 -1.16
77 211 0.4 1.6 0 -0.07 1.78 2.39
78 -211 0.7 1.9 1.1 0.42 0.58 -0.53
79 321 1.3 1 1 2.69 -0.66 0
80 -321 0.2 0.1 0.1 1.64 -0.76 -0.71
81 -321 0.2 0.2 0.2 4.45 0.79 -1.59
82 -11 0.3 1 2.4 -2.22 2.55 -1.93
83 211 2.1 1.9 1.8 1.79 0.98 -3.84
84 -211 2.8 3 0.2 1.42 -1.25 -3
85 -211 0.1 3.3 1.3 -2.02 -2.74 -1.65
86 -211 1.1 0.1 0.2 -2.07 -1.61 -3.39
87 -211 0.1 1.4 1.2 -2.8 0.49 -3.87
88 211 1.6 1.3 0 1.63 -0.5 3.26
89 -211 0 0.7 0.6 -1.58 1.76 -1.6
90 211 0.6 1.8 1.6 3.92 0 2.88
91 211 2.4 2.6 3.1 4.1 0.03 -2.74
92 2212 3.5 1.1 2.1 -1.69 -0.68 0.24
93 211 3.6 1.1 1.3 3.12 -2.22 1.94
94 211 0.5 0.1 0.2 -0.26 -1.32 4.29
95 211 0 0 0 1 -4.38 0.19
96 211 1.6 1.1 0.7 -1.43 -3.28 1.99
97 211 2.6 1.2 2.7 -0.14 -0.33 -0.53
98 -211 1.5 3.5 0.1 1.16 1.79 1.11
99 -211 1.7 1.9 1.1 2.25 2.78 3.26
100 -211 0.3 0.2 0.5 -2.61 -1.18 -4.05
101 211 1.1 4.7 0.9 -1.95 -1.52 -2.94
102 2212 2.6 0.2 2.9 0.97 3.57 0.6
103 11 0.7 1 1.4 3.13 -3.6 -0.01
104 -211 0.1 0.7 0.7 -0.79 0.57 2.59
105 2212 2.7 2.6 2.1 1.34 -1.24 0.14
106 321 0.9 0.6 0.2 -4.24 1.93 -0.44
107 211 1 1.2 1.5 3.16 1.12 -3.35
108 211 1.7 3 1.1 -1.39 0.22 -2.41
109 -211 0.1 1.5 1.3 2.57 0 2.54
110 2112 0.7 0.6 0 0.02 -0.63 -0.49
111 321 1.4 2.1 1.1 2.08 1.19 -0.02
112 -321 1.7 1.8 0 0.1 0.66 -1.88
113 -11 3.3 2 1.8 -3.68 -1.38 1.05
114 211 1.8 1.7 0.1 4.77 0.79 0.94
115 2112 0.9 0 0.7 -0.07 3.79 1.98
116 321 2.4 3 1.3 -2.02 2.72 2.09
117 -211 0.6 3.8 3 4.23 -2.6 -0.4
118 -211 1.9 2.4 2.2 -2.07 0.36 -2.29
119 -211 1.3 1.9 0.7 -2.6 0.19 -2.51
120 -211 0.4 1.6 1.2 -3.92 0.9 0.03
121 -211 2.6 1.7 1.8 0.29 0.38 -1.89
122 -211 0.1 0.4 1 0.27 -0.35 2.35
123 -211 2.5 2.7 1.2 -0.77 -2.53 -2.65
124 -11 1.1 0 0.7 -0.25 -2.92 -0.3
125 211 0 0.4 0.9 -1.3 0.27 2.68
126 -11 1.9 1.6 4.2 0.02 0.02 -0.03
127 -211 1.1 1.9 1.7 -0.48 1.76 1.45
128 -211 3 3.1 0 -1.39 3.61 1.31
129 -2212 0 0 0.1 -2.03 -1.96 -0.29
130 211 0.7 1.6 4 0.24 2.11 2.25
131 -211 0.7 0.3 1.8 -0.93 -0.86 0.25
132 211 0.6 1.6 1.4 -1.57 1.63 1.11
133 -11 2.2 2.6 2.2 -2.65 1.84 2.69
134 -211 4.6 0.9 0.2 2.81 0.53 -0.43
135 321 1 4.4 0.7 1.87 -2.02 0.34
136 211 1.4 1.2 1.4 2.72 1.56 -0.29
137 -211 0.4 3.2 3.2 0.23 0.42 1.04
138 -211 0.1 0.2 0.8 -0.48 0.44 0.23
139 211 0 0 0 -3.84 -0.03 -1.68
140 211 3.8 2 0.8 -0.83 0.49 -3.17
141 321 2.7 1.4 1.1 1.69 -1.68 -0.25
142 -211 0.4 0 0.1 1 -2.21 -2.17
143 -211 2.4 1.8 2.4 0.85 1.1 3.97
144 211 1.2 2.6 1.7 -0.23 -1.01 -0.11
145 -211 1.7 1.6 1.6 4.06 -0.54 0.12
146 -11 1.1 0 0.2 -1.02 0.91 -3.82
147 211 0.5 2.2 2.5 2.52 0.11 -3.78
148 211 2.9 0.8 1.2 -1.49 -2.35 0.94
149 -211 2.2 1.9 1.1 -0.19 1.6 0.79
150 -321 0.7 0.3 0.8 1.33 3.09 0.19
151 -211 0.1 0.1 0.3 2.59 1.04 0.05
152 -211 0.1 0.1 0.5 -1.44 2.75 0.74
153 211 0 0.9 0.6 -2.49 2.18 -1.03
154 -211 1 2.3 2.6 -0.71 -0.81 -1.58
155 -321 1.2 0.2 0.5 -0.27 0.02 0.69
156 321 2.5 2 2.6 1.03 -2.87 2.37
157 211 0.8 0.8 0.8 1.02 0.18 2.38
158 211 2.2 0.7 0.8 -0.49 2.22 2.13
159 211 0.4 3.7 3 -1.7 0.76 -1.58
160 211 2.3 3.1 2.9 -2.5 2.31 -1.68
161 211 2.1 1.7 2 2.44 2.71 -2.25
162 2212 1.3 1 0.2 -0.28 -1.85 -0.66
163 -211 0.4 0 0 -3.73 -0.84 -1.15
164 211 2.8 1.6 1.7 0.68 -0.55 -4.19
165 -211 3.2 0.2 1.6 -2.24 -0.77 -2.26
166 211 0.4 1.1 0.2 2.14 2.11 -1.14
